Signal ID,Corridor from signal list,Intersection Name,Group,Device DNS,Vendor,IP Address,Sub Mask,Gateway,Unnamed: 9,Unnamed: 10,IP not by 1,Longitude,Latitude
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-switch,Cisco,192.168.29.131,255.255.255.224,192.168.29.131,131.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-controller,Econolite,192.168.29.135,255.255.255.224,192.168.29.131,135.0,4.0,IP not by 1,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-mmu,RAE,192.168.29.136,255.255.255.224,192.168.29.131,136.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-evp,Tomar/GTT,192.168.29.137,255.255.255.224,192.168.29.131,137.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-aps,Cambell/Polara,192.168.29.138,255.255.255.224,192.168.29.131,138.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-bbs,Sensata/Alpha,192.168.29.139,255.255.255.224,192.168.29.131,139.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-tap,Econolite,192.168.29.140,255.255.255.224,192.168.29.131,140.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-ebdet,Econolite,192.168.29.141,255.255.255.224,192.168.29.131,141.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-wbdet,Econolite,192.168.29.142,255.255.255.224,192.168.29.131,142.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-nbdet,Econolite,192.168.29.143,255.255.255.224,192.168.29.131,143.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-sbdet,Econolite,192.168.29.144,255.255.255.224,192.168.29.131,144.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-ptz,CoHu,192.168.29.145,255.255.255.224,192.168.29.131,145.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-rbms,Alpha,192.168.29.146,255.255.255.224,192.168.29.131,146.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential2,,192.168.29.147,255.255.255.224,192.168.29.131,147.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential3,,192.168.29.148,255.255.255.224,192.168.29.131,148.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential4,,192.168.29.149,255.255.255.224,192.168.29.131,149.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential5,,192.168.29.150,255.255.255.224,192.168.29.131,150.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential6,,192.168.29.151,255.255.255.224,192.168.29.131,151.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential7,,192.168.29.152,255.255.255.224,192.168.29.131,152.0,,,-93.36563099999996,45.05440300000004
8000100.0,8,CSAH 8 (West Broadway) at CSAH 10 (Bass Lake Rd / 56th Ave) - Master Controller,NMED2,atms-8-10-potential8,,192.168.29.153,255.255.255.224,192.168.29.131,153.0,,,-93.36563099999996,45.05440300000004
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-switch,Cisco,192.168.115.227,255.255.255.224,192.168.115.227,227.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-controller,Econolite,192.168.115.228,255.255.255.224,192.168.115.227,228.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-mmu,RAE,192.168.115.229,255.255.255.224,192.168.115.227,229.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-evp,Tomar/GTT,192.168.115.230,255.255.255.224,192.168.115.227,230.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-aps,Cambell/Polara,192.168.115.231,255.255.255.224,192.168.115.227,231.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-bbs,Sensata/Alpha,192.168.115.232,255.255.255.224,192.168.115.227,232.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-tap,Econolite,192.168.115.233,255.255.255.224,192.168.115.227,233.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-ebdet,Econolite,192.168.115.234,255.255.255.224,192.168.115.227,234.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-wbdet,Econolite,192.168.115.235,255.255.255.224,192.168.115.227,235.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-nbdet,Econolite,192.168.115.236,255.255.255.224,192.168.115.227,236.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-sbdet,Econolite,192.168.115.237,255.255.255.224,192.168.115.227,237.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-ptz,CoHu,192.168.115.238,255.255.255.224,192.168.115.227,238.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-rbms,Alpha,192.168.115.239,255.255.255.224,192.168.115.227,239.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential2,,192.168.115.240,255.255.255.224,192.168.115.227,240.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential3,,192.168.115.241,255.255.255.224,192.168.115.227,241.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential4,,192.168.115.242,255.255.255.224,192.168.115.227,242.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential5,,192.168.115.243,255.255.255.224,192.168.115.227,243.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential6,,192.168.115.244,255.255.255.224,192.168.115.227,244.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential7,,192.168.115.245,255.255.255.224,192.168.115.227,245.0,,,-93.35995999999994,45.03293100000008
8000300.0,9,CSAH 9 (Rockford / 42nd) at CSAH 102 (Douglas Dr),SMED2,atms-9-102-potential8,,192.168.115.246,255.255.255.224,192.168.115.227,246.0,,,-93.35995999999994,45.03293100000008
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-switch,Cisco,192.168.116.35,255.255.255.224,192.168.116.35,35.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-controller,Econolite,192.168.116.36,255.255.255.224,192.168.116.35,36.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-mmu,RAE,192.168.116.37,255.255.255.224,192.168.116.35,37.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-evp,Tomar/GTT,192.168.116.38,255.255.255.224,192.168.116.35,38.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-aps,Cambell/Polara,192.168.116.39,255.255.255.224,192.168.116.35,39.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-bbs,Sensata/Alpha,192.168.116.40,255.255.255.224,192.168.116.35,40.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-tap,Econolite,192.168.116.41,255.255.255.224,192.168.116.35,41.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-ebdet,Econolite,192.168.116.42,255.255.255.224,192.168.116.35,42.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-wbdet,Econolite,192.168.116.43,255.255.255.224,192.168.116.35,43.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-nbdet,Econolite,192.168.116.44,255.255.255.224,192.168.116.35,44.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-sbdet,Econolite,192.168.116.45,255.255.255.224,192.168.116.35,45.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-ptz,CoHu,192.168.116.46,255.255.255.224,192.168.116.35,46.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-rbms,Alpha,192.168.116.47,255.255.255.224,192.168.116.35,47.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential2,,192.168.116.48,255.255.255.224,192.168.116.35,48.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential3,,192.168.116.49,255.255.255.224,192.168.116.35,49.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential4,,192.168.116.50,255.255.255.224,192.168.116.35,50.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential5,,192.168.116.51,255.255.255.224,192.168.116.35,51.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential6,,192.168.116.52,255.255.255.224,192.168.116.35,52.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential7,,192.168.116.53,255.255.255.224,192.168.116.35,53.0,,,-93.33978999999994,45.03151500000007
8000400.0,9,CSAH 8 (West Broadway) at CSAH 9 (Rockford Rd / 42nd Ave),SMED2,atms-8-9-potential8,,192.168.116.54,255.255.255.224,192.168.116.35,54.0,,,-93.33978999999994,45.03151500000007
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-switch,Cisco,192.168.112.67,255.255.255.224,192.168.112.67,67.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-controller,Econolite,192.168.112.68,255.255.255.224,192.168.112.67,68.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-mmu,RAE,192.168.112.69,255.255.255.224,192.168.112.67,69.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-evp,Tomar/GTT,192.168.112.70,255.255.255.224,192.168.112.67,70.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-aps,Cambell/Polara,192.168.112.71,255.255.255.224,192.168.112.67,71.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-bbs,Sensata/Alpha,192.168.112.72,255.255.255.224,192.168.112.67,72.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-tap,Econolite,192.168.112.73,255.255.255.224,192.168.112.67,73.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-ebdet,Econolite,192.168.112.74,255.255.255.224,192.168.112.67,74.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-wbdet,Econolite,192.168.112.75,255.255.255.224,192.168.112.67,75.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-nbdet,Econolite,192.168.112.76,255.255.255.224,192.168.112.67,76.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-sbdet,Econolite,192.168.112.77,255.255.255.224,192.168.112.67,77.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-ptz,CoHu,192.168.112.78,255.255.255.224,192.168.112.67,78.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-rbms,Alpha,192.168.112.79,255.255.255.224,192.168.112.67,79.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential2,,192.168.112.80,255.255.255.224,192.168.112.67,80.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential3,,192.168.112.81,255.255.255.224,192.168.112.67,81.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential4,,192.168.112.82,255.255.255.224,192.168.112.67,82.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential5,,192.168.112.83,255.255.255.224,192.168.112.67,83.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential6,,192.168.112.84,255.255.255.224,192.168.112.67,84.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential7,,192.168.112.85,255.255.255.224,192.168.112.67,85.0,,,-93.38080499999997,44.94914000000006
8001000.0,5,CSAH 5 (Minnetonka Blvd) at Texas Ave,SECF4,atms-5-texas-potential8,,192.168.112.86,255.255.255.224,192.168.112.67,86.0,,,-93.38080499999997,44.94914000000006
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-switch,Cisco,192.168.112.99,255.255.255.224,192.168.112.99,99.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-controller,Econolite,192.168.112.100,255.255.255.224,192.168.112.99,100.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-mmu,RAE,192.168.112.101,255.255.255.224,192.168.112.99,101.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-evp,Tomar/GTT,192.168.112.102,255.255.255.224,192.168.112.99,102.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-aps,Cambell/Polara,192.168.112.103,255.255.255.224,192.168.112.99,103.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-bbs,Sensata/Alpha,192.168.112.104,255.255.255.224,192.168.112.99,104.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-tap,Econolite,192.168.112.105,255.255.255.224,192.168.112.99,105.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-ebdet,Econolite,192.168.112.106,255.255.255.224,192.168.112.99,106.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-wbdet,Econolite,192.168.112.107,255.255.255.224,192.168.112.99,107.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-nbdet,Econolite,192.168.112.108,255.255.255.224,192.168.112.99,108.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-sbdet,Econolite,192.168.112.109,255.255.255.224,192.168.112.99,109.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-ptz,CoHu,192.168.112.110,255.255.255.224,192.168.112.99,110.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-rbms,Alpha,192.168.112.111,255.255.255.224,192.168.112.99,111.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential2,,192.168.112.112,255.255.255.224,192.168.112.99,112.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential3,,192.168.112.113,255.255.255.224,192.168.112.99,113.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential4,,192.168.112.114,255.255.255.224,192.168.112.99,114.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential5,,192.168.112.115,255.255.255.224,192.168.112.99,115.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential6,,192.168.112.116,255.255.255.224,192.168.112.99,116.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential7,,192.168.112.117,255.255.255.224,192.168.112.99,117.0,,,-93.37070500099998,44.94914800000004
8001100.0,5,CSAH 5 (Minnetonka Blvd) at Louisiana Ave,SECF4,atms-5-louisiana-potential8,,192.168.112.118,255.255.255.224,192.168.112.99,118.0,,,-93.37070500099998,44.94914800000004
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-switch,Cisco,192.168.112.163,255.255.255.224,192.168.112.163,163.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-controller,Econolite,192.168.112.164,255.255.255.224,192.168.112.163,164.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-mmu,RAE,192.168.112.165,255.255.255.224,192.168.112.163,165.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-evp,Tomar/GTT,192.168.112.166,255.255.255.224,192.168.112.163,166.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-aps,Cambell/Polara,192.168.112.167,255.255.255.224,192.168.112.163,167.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-bbs,Sensata/Alpha,192.168.112.168,255.255.255.224,192.168.112.163,168.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-tap,Econolite,192.168.112.169,255.255.255.224,192.168.112.163,169.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-ebdet,Econolite,192.168.112.170,255.255.255.224,192.168.112.163,170.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-wbdet,Econolite,192.168.112.171,255.255.255.224,192.168.112.163,171.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-nbdet,Econolite,192.168.112.172,255.255.255.224,192.168.112.163,172.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-sbdet,Econolite,192.168.112.173,255.255.255.224,192.168.112.163,173.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-ptz,CoHu,192.168.112.174,255.255.255.224,192.168.112.163,174.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-rbms,Alpha,192.168.112.175,255.255.255.224,192.168.112.163,175.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential2,,192.168.112.176,255.255.255.224,192.168.112.163,176.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential3,,192.168.112.177,255.255.255.224,192.168.112.163,177.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential4,,192.168.112.178,255.255.255.224,192.168.112.163,178.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential5,,192.168.112.179,255.255.255.224,192.168.112.163,179.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential6,,192.168.112.180,255.255.255.224,192.168.112.163,180.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential7,,192.168.112.181,255.255.255.224,192.168.112.163,181.0,,,-93.36073699999996,44.94933300000008
8001200.0,5,CSAH 5 (Minnetonka Blvd) at Dakota Ave,SECF4,atms-5-dakota-potential8,,192.168.112.182,255.255.255.224,192.168.112.163,182.0,,,-93.36073699999996,44.94933300000008
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-switch,Cisco,192.168.112.195,255.255.255.224,192.168.112.195,195.0,,,-93.349667642,44.94879641200004
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-controller,Econolite,192.168.112.196,255.255.255.224,192.168.112.195,196.0,,,-93.349667642,44.94879641200004
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-mmu,RAE,192.168.112.197,255.255.255.224,192.168.112.195,197.0,,,-93.349667642,44.94879641200004
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-evp,Tomar/GTT,192.168.112.198,255.255.255.224,192.168.112.195,198.0,,,-93.349667642,44.94879641200004
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-aps,Cambell/Polara,192.168.112.199,255.255.255.224,192.168.112.195,199.0,,,-93.349667642,44.94879641200004
8001300.0,5,CSAH 5 (Minnetonka Blvd) at Lake St / Vernon Ave,SECF4,atms-5-lake-bbs,Sensata/Alpha,192.168.112.200,255.255.255.224,192.168.112.195,200.0,,,-93.349667642,44.94879641200004
