Name,long,lat
Sig 9027810,-93.36227700099994,44.85831700000006
Sig 9027800,-93.36194299999994,44.86021100000005
Sig 8030800,-93.36099599999994,44.86208800000003
Sig 38055,-93.64592499999998,45.00364300000007
Sig 8015400,-93.54317299999997,45.13089400000007
Sig 8055900,-93.52189699999997,45.13091400000008
Sig 8057100,-93.51399499999997,45.13127300000008
Sig 8057150,-93.50205399899994,45.12710300000003
Sig 8057200,-93.49576699899995,45.12714000000005
Sig 9010720,-93.49045499999994,45.12610200000006
Sig 8054800,-93.48165699999998,45.12433300000004
Sig 8038000,-93.46207199999998,45.12339100000003
Sig 8052200,-93.45675199999994,45.12338800000003
Sig 8032300,-93.44753199999997,45.12336300000004
Sig 8034800,-93.42743100099995,45.12433500000003
Sig 8043200,-93.42240399999997,45.12385600000005
Sig 8038200,-93.40223399999996,45.12338000000005
Sig 9010825,-93.39198399999998,45.12365400000004
Sig 9010830,-93.38803799999994,45.12365600000004
Sig 8045600,-93.38138599899997,45.12345700000003
Sig 8050600,-93.37640099899994,45.12351700000005
Sig 8021600,-93.32165699899997,44.86563200000006
Sig 8021500,-93.32103899899994,44.87459000000007
Sig 8021400,-93.32079799999997,44.87625100000002
Sig 8019200,-93.32072999999997,44.87798900000007
Sig 8047700,-93.32101899999998,44.88017300000007
Sig 8002800,-93.32103048099998,44.88335354000003
Sig 21080,-93.31870299999997,44.89051500000005
Sig 8012700,-93.30873099999997,44.82605800000005
Sig 8030900,-93.30830699999996,44.83365400000008
Sig 8006000,-93.30869899999999,44.84098700000004
Sig 8014700,-93.30853599999995,44.84798400000005
Sig 8018800,-93.30912999999998,44.85153000000003
Sig 8013400,-93.30857599999996,44.85597800000005
Sig 8057880,-93.30906328099996,44.85680153300007
Sig 8011800,-93.30821113899998,44.85905912300007
Sig 8043600,-93.30849299999994,44.85998100000006
Sig 9029972,-93.30844199999996,44.86263500000007
Sig 8055000,-93.30836999999997,44.86371800000006
Sig 8004400,-93.30803999999995,44.86537800000008
Sig 8004600,-93.30882199999996,44.86714200000006
Sig 8027800,-93.30836899999997,44.87820500000004
Sig 8003000,-93.30841469199999,44.88369833500008
Sig 8009700,-93.30852499999997,44.88699700000006
Sig 8012400,-93.30881399999998,44.89026200000006
Sig 8012300,-93.30886999999996,44.89122600000007
Sig 8017000,-93.35077399999994,44.81870000000004
Sig 8019100,-93.35020299999996,44.82608200000004
Sig 8015900,-93.35071599999998,44.83346000000006
Sig 8013700,-93.34996299999995,44.85148400000003
Sig 21084,-93.26764799999995,44.89023500000008
Sig 8050500,-93.26765899899999,44.88730800000008
Sig 8004700,-93.26826312499998,44.87637946100006
Sig 8003300,-93.26826299999999,44.86536100000006
Sig 8045900,-93.26833800099996,44.86395600000003
Sig 21682,-93.26844099999994,44.86268500000006
Sig 21683,-93.26839000099994,44.86179900000008
Sig 8009800,-93.26781499999998,44.85955200000006
Sig 8009900,-93.26806399999998,44.84802900000005
Sig 8007200,-93.26842099999999,44.84085700000003
Sig 8027100,-93.45534899999996,44.86923300000007
Sig 8037500,-93.44219599999997,44.96181900000005
Sig 8024300,-93.44276200099995,44.96586600000006
Sig 8022300,-93.44258700099994,44.96779800000007
Sig 21652,-93.44362985099997,44.96937174900006
Sig 9029780,-93.44527916299995,44.97018468900006
Sig 21651,-93.44578899999999,44.97248500000006
Sig 8027300,-93.44579499999998,44.97249500000004
Sig 9029971,-93.34173699999997,45.03540100000004
Sig 9029998,-93.34346600099997,45.03734500000007
Sig 8057870,-93.34589899999997,45.04019100000005
Sig 8035700,-93.34993999999995,45.04551200000003
Sig 8040800,-93.35492099999999,45.05154000000005
Sig 9027500,-93.37212087899997,45.07625936000005
Sig 9027400,-93.37395402699997,45.07906881600007
Sig 8034400,-93.37996399999997,45.08715300000006
Sig 8034500,-93.38362299999994,45.09434900000008
Sig 8047600,-93.38641099999995,45.09795900000006
Sig 8039700,-93.38845000099997,45.10074800000007
Sig 8057845,-93.39203799999996,45.10519200000005
Sig 8034700,-93.39483899999999,45.10863600000005
Sig 8034600,-93.40242100099994,45.11640800000004
Sig 8039000,-93.42167951699997,45.12247355900007
Sig 9010570,-93.44277199999999,45.13094700000005
Sig 9010560,-93.44185999899997,45.13197800000006
Sig 8034900,-93.46187199999997,45.14050500000008
Sig 8056550,-93.46833399999997,45.14279200000004
Sig 9010760,-93.50586638099998,45.16219052100007
Sig 8057900,-93.54782699999998,45.18881100000004
Sig 8057895,-93.55059099999994,45.19050600000003
Sig 8057890,-93.55235200099997,45.19253300000003
Sig 22001,-93.55230999999998,45.19380700000005
Sig 9029990,-93.55516499999999,45.19981700000005
Sig 22322,-93.66576999999995,45.00950600000004
Sig 8033400,-93.21321099999994,45.02040300000004
Sig 20131,-93.74718099999996,44.90199500000006
Sig 22448,-93.71764499999995,45.07946800000008
Sig 8051700,-93.45244599999995,44.98167500000005
Sig 8031100,-93.45099083799994,44.98593430900007
Sig 8036900,-93.45177400099999,45.00251700000007
Sig 8044800,-93.45165399999996,45.00547100000006
Sig 20856,-93.45148699999999,45.00819500000006
Sig 8042800,-93.44964300099997,45.01049700000004
Sig 8052400,-93.44202299999995,45.01736600000004
Sig 8056150,-93.44661999999994,45.03267300000005
Sig 8051600,-93.44641699999994,45.04343400000005
Sig 9029800,-93.44635299999999,45.05182300000007
Sig 8041700,-93.43844499999994,45.06311500000004
Sig 8053500,-93.43191699999994,45.06690800000007
Sig 8039200,-93.43150599999996,45.07300200000003
Sig 8031500,-93.43149099999994,45.07852900000006
Sig 8038900,-93.43145599999997,45.07994000000008
Sig 9010740,-93.43171699999994,45.08728000000008
Sig 9010735,-93.43190899999996,45.09142200000008
Sig 8049300,-93.43202766599995,45.09419415600007
Sig 9010580,-93.43161599999996,45.09747100000004
Sig 8044900,-93.51633199999998,44.89136100000007
Sig 8045000,-93.49246900099996,44.89260800000005
Sig 8045100,-93.48236799999995,44.89204300000006
Sig 8040500,-93.46626999899996,44.89174200000008
Sig 8040600,-93.46258499899994,44.89168000000006
Sig 21701,-93.44412399999999,44.89159400000005
Sig 8007300,-93.35999161599995,45.00029502400008
Sig 8030700,-93.35113999999999,44.99940300000003
Sig 9017100,-93.35033899999996,44.99944100000005
Sig 9017200,-93.34812699999998,44.99949400000003
Sig 8008900,-93.33891399999999,44.99989600000004
Sig 8023400,-93.33115299999997,44.99969600000003
Sig 969,-93.31086699999997,44.99867600000005
Sig 797,-93.30835199999996,44.99863100000005
Sig 896,-93.28033799899998,44.99895300000003
Sig 556,-93.27771399999995,44.99895800000007
Sig 849,-93.26944099999997,44.99877800000007
Sig 311,-93.26623799999999,44.99862600000006
Sig 9999943,-93.26348572999996,44.99859686500008
Sig 350,-93.26045899999997,44.99860100000006
Sig 600,-93.25762100099996,44.99859200000003
Sig 391,-93.25227699999994,44.99866200000008
Sig 9999944,-93.24712099999994,44.99854700000003
Sig 895,-93.24237000099998,44.99860200000006
Sig 382,-93.23985299899994,44.99863700000003
Sig 822,-93.23660399999994,44.99881800000003
Sig 911,-93.23397302799998,44.99887347800006
Sig 950,-93.22665883099995,44.99883970200005
Sig 9010745,-93.39977100099998,45.00730000000004
Sig 8028200,-93.39797499999997,45.00733600000007
Sig 8017300,-93.39017299999995,45.00732800000003
Sig 8009000,-93.38055399899997,45.00724100000008
Sig 8029200,-93.37258099899998,45.00717500000007
Sig 8010000,-93.35986600099994,45.00732700000003
Sig 20142,-93.42140799999999,44.93308000000007
Sig 8054600,-93.42128299999996,44.93410000000006
Sig 8020000,-93.42133999999999,44.95238100000006
Sig 8058015,-93.42032699999999,44.96881100000007
Sig 21663,-93.42032899999998,44.96918900000003
Sig 21662,-93.42093899999998,44.97263100000004
Sig 8058010,-93.42093599999998,44.97265200000004
Sig 22318,-93.42087199999997,44.97483300000005
Sig 20859,-93.41950199999997,44.98767600000008
Sig 39329,-93.28379277899995,44.99887377800007
Sig 15,-93.28479999999996,44.99902200000002
Sig 211,-93.28789799999998,44.99930400000005
Sig 479,-93.28933019999994,44.99903296900004
Sig 499,-93.29251199999999,44.99899800000003
Sig 95,-93.29394699999995,44.99907300000007
Sig 480,-93.29574360599997,44.99900689800006
Sig 148,-93.29707800099999,44.99902000000003
Sig 924,-93.29900799999996,44.99942000000004
Sig 130,-93.30187200099994,44.99931900000007
Sig 141,-93.30601199999995,45.00218200000006
Sig 264,-93.30847603099994,45.00382083100004
Sig 250,-93.31176999999997,45.00598900000006
Sig 597,-93.31521199999997,45.00958500000007
Sig 8033600,-93.32199499999996,45.01619100000005
Sig 8033700,-93.32709399999999,45.02087900000004
Sig 8033800,-93.33380499999998,45.02862200000004
Sig 8033900,-93.33625951299996,45.03066880200004
Sig 9999980,-93.20834499999995,45.03585000000004
Sig 8047200,-93.51104258599997,44.90095320700004
Sig 8049000,-93.50353074099996,44.90877435600004
Sig 8049100,-93.50297599899994,44.91111700000005
Sig 21871,-93.50357799999995,44.91400000000004
Sig 8049200,-93.50336899999996,44.91664800000007
Sig 8056300,-93.50338799999997,44.92399300000005
Sig 8046600,-93.50308699999994,44.92761500000006
Sig 8035100,-93.50180699999999,44.97130400000003
Sig 9027200,-93.51006500099999,44.97238800000008
Sig 9020400,-93.50460224499994,44.97128679800005
Sig 20273,-93.50189761899998,44.97542848000006
Sig 20272,-93.50188507499996,44.97690459400008
Sig 8036800,-93.50182199999995,44.98033800000007
Sig 8040000,-93.50227599999994,44.99383400000005
Sig 8054500,-93.50747099899996,45.02375700000005
Sig 20851,-93.50764999999996,45.03178700000007
Sig 9028300,-93.36403283499999,44.86338352700005
Sig 9029970,-93.50706299999996,45.04333400000007
Sig 21888,-93.52500200099996,45.04359000000005
Sig 8057830,-93.52050599999995,45.08298000000008
Sig 8045700,-93.51346099899996,45.11599500000005
Sig 20867,-93.35996394699998,44.98490387300006
Sig 8039500,-93.35988197099994,44.98712072200004
Sig 8008600,-93.35958599999998,45.02196500000008
Sig 8017900,-93.36046299899994,45.04009600000006
Sig 8024500,-93.37697299999996,45.09394500000008
Sig 8037100,-93.37695299999996,45.09623400000004
Sig 8041800,-93.37703799999997,45.10636700000003
Sig 8040100,-93.37744499999997,45.10881900000004
Sig 9010805,-93.37689799999998,45.12806800000004
Sig 9010815,-93.37688599999996,45.13165000000004
Sig 9010810,-93.37721499999998,45.13412100000005
Sig 8057750,-93.38102099999998,45.15217800000005
Sig 9020900,-93.46831499999996,45.10281400000008
Sig 9027100,-93.46383699999996,45.10359500000004
Sig 9020600,-93.46181799999994,45.10405400000008
Sig 9020500,-93.45861999999994,45.10498100000007
Sig 8030200,-93.45470099999994,45.10476100000005
Sig 8032400,-93.45197299999995,45.10477600000007
Sig 8047300,-93.44760700099994,45.10480700000005
Sig 8047400,-93.44471599999997,45.10451800000004
Sig 8050700,-93.43866499999996,45.10478300000005
Sig 8053200,-93.42267100099997,45.10900200000003
Sig 8053300,-93.41583599999996,45.10942100000005
Sig 8021300,-93.40258399999999,45.10861100000005
Sig 9010820,-93.39081299999998,45.10870300000005
Sig 8036700,-93.38740299999995,45.10878100000008
Sig 8040200,-93.37232699999998,45.10878000000008
Sig 8042200,-93.34653684699998,45.10858951000006
Sig 8042300,-93.32136499999996,45.10868100000005
Sig 8051900,-93.30821699999996,45.10867700000006
Sig 8048700,-93.30542599899997,45.10893800000008
Sig 21627,-93.30169499999994,45.10903900000005
Sig 8047000,-93.66543999899994,44.94706600000006
Sig 8052300,-93.66593999899999,44.95691600000004
Sig 8057850,-93.59447500099998,44.98956700000008
Sig 8057855,-93.58378799999997,44.98945600000008
Sig 8057860,-93.57374118299998,44.98843705700006
Sig 8057865,-93.57175445199994,44.98659757200005
Sig 20850,-93.54215099999999,45.04580500000003
Sig 8057875,-93.54283999999996,45.06564100000003
Sig 9028100,-93.56375299999996,45.05135400000006
Sig 8049900,-93.46187600099995,45.13183500000008
Sig 9010710,-93.40219299999995,45.18044100000003
Sig 9010705,-93.39581899999996,45.18073600000008
Sig 21995,-93.39267599899995,45.18038200000007
Sig 8041000,-93.45226900099999,45.11617400000006
Sig 8047100,-93.45206899999994,45.10717900000003
Sig 8042100,-93.45190600099994,45.10311500000006
Sig 8046000,-93.45166299999994,45.10003800000004
Sig 8046100,-93.44816899999995,45.09689000000003
Sig 8050800,-93.44209299999994,45.09488400000004
Sig 8055850,-93.43682999999999,45.09392500000007
Sig 8056450,-93.42670799999996,45.09484400000008
Sig 8053900,-93.42217899999997,45.09472500000004
Sig 8054000,-93.41228199999995,45.09496400000006
Sig 8039400,-93.40592199999998,45.09485100000006
Sig 9027600,-93.40470799999997,45.09476300000006
Sig 9027700,-93.40114499999999,45.09478800000005
Sig 8042400,-93.39603099899995,45.09472800000003
Sig 8052900,-93.39222896499996,45.09443317300003
Sig 8045400,-93.37695899999994,45.09286000000003
Sig 8025300,-93.37681799999996,45.08722500000005
Sig 8045500,-93.35610964099999,45.07992244500008
Sig 8026400,-93.33687499999996,45.08036400000003
Sig 9020700,-93.33056199999999,45.08039700000006
Sig 8033500,-93.21792238099994,45.01725419900004
Sig 8014800,-93.21793699999995,45.02785600000004
Sig 9999975,-93.21832400099998,45.03315800000007
Sig 9999974,-93.21796199999994,45.03561900000005
Sig 8055800,-93.54663699999998,45.21049700000003
Sig 8042600,-93.38139199999995,45.09438600000004
Sig 8037000,-93.37915799999996,45.09428800000006
Sig 8042700,-93.37152499999996,45.09473200000008
Sig 8026500,-93.35383099999996,45.09329100000008
Sig 8038300,-93.35135299999996,45.09179700000004
Sig 8026700,-93.34739599999995,45.08958500000006
Sig 8026600,-93.34130099999999,45.08446200000003
Sig 8053600,-93.33512999899995,45.07861500000007
Sig 9010750,-93.33309499899997,45.07669300000003
Sig 9010755,-93.33157199899995,45.07517200000007
Sig 8026100,-93.32973099999998,45.07251000000008
Sig 8026000,-93.32780700099994,45.06940800000007
Sig 821,-93.28787699899999,45.03201700000005
Sig 146,-93.28781535299998,45.03137927600005
Sig 807,-93.28790499999997,45.02954200000005
Sig 225,-93.28248599999995,45.02390500000007
Sig 176,-93.28156978999999,45.00584769700004
Sig 804,-93.28202899999997,45.00176900000008
Sig 493,-93.28198799999996,44.99887500000006
Sig 9999961,-93.28182499999997,44.99614600000007
Sig 120,-93.28117999999995,44.99192800000003
Sig 494,-93.28067499999997,44.99014700000004
Sig 951,-93.27592599999997,44.98709000000008
Sig 944,-93.27476999999999,44.98628300000007
Sig 926,-93.27225599999997,44.98454300000003
Sig 443,-93.27108399999997,44.98380700000007
Sig 631,-93.27050699999995,44.98284200000006
Sig 656,-93.26897899899996,44.98198000000008
Sig 694,-93.26839710199994,44.98171251300005
Sig 707,-93.26682759699997,44.98135559800005
Sig 721,-93.26519998599997,44.98074931000008
Sig 735,-93.26378058599994,44.98012973400006
Sig 67,-93.26253386499997,44.97950326000006
Sig 760,-93.26125845199994,44.97866822400005
Sig 770,-93.25988699999994,44.97812300000004
Sig 85,-93.25849499899994,44.97752900000006
Sig 110,-93.25710315299995,44.97693672400004
Sig 111,-93.25446299999999,44.97581600000007
Sig 234,-93.25313000099999,44.97521800000004
Sig 39676,-93.25039999999996,44.97407300000003
Sig 20603,-93.24886299999997,44.97335300000003
Sig 222,-93.24774599899996,44.97292100000004
Sig 815,-93.24742573199995,44.97203126400007
Sig 434,-93.24742600099995,44.97115200000007
Sig 202,-93.24746822599997,44.97037601700004
Sig 77,-93.24738599999995,44.96761800000007
Sig 9999964,-93.24740999999995,44.96649600000006
Sig 204,-93.24532998099994,44.96336127900003
Sig 9999966,-93.24589699899997,44.96056900000008
Sig 9999965,-93.24691199999995,44.95936700000004
Sig 165,-93.24703599899999,44.95927100000006
Sig 453,-93.24726099999998,44.95731900000004
Sig 840,-93.24720799999994,44.95546900000005
Sig 286,-93.24730700099997,44.95207800000003
Sig 217,-93.24730999999997,44.94852000000003
Sig 459,-93.24759200099999,44.94662700000003
Sig 83,-93.24758899999995,44.94482000000005
Sig 634,-93.24754700099999,44.94140300000004
Sig 846,-93.24728399999998,44.93966200000006
Sig 52,-93.24728499999998,44.93784300000004
Sig 216,-93.24753399999997,44.93419800000004
Sig 285,-93.24743399999994,44.93057900000008
Sig 841,-93.24749900099994,44.92700700000006
Sig 857,-93.24748299999999,44.91981000000004
Sig 838,-93.24749800099994,44.91613100000006
Sig 430,-93.24755199999998,44.90891200000004
Sig 71,-93.24767799999995,44.90134400000005
Sig 38776,-93.24753999999996,44.89707500000003
Sig 272,-93.28165999999999,45.01301200000006
Sig 8032700,-93.22236599999997,45.01530600000007
Sig 39025,-93.38061699999997,44.98411900000008
Sig 8006100,-93.37998499999998,44.98565000000008
Sig 8025400,-93.38076299999994,44.98923600000006
Sig 8014900,-93.38063299999999,44.99283700000007
Sig 8016100,-93.38000399999999,44.99648500000006
Sig 8022000,-93.38058899899994,45.01457000000005
Sig 8010200,-93.38006499899996,45.02164100000005
Sig 8019000,-93.38006099999996,45.03999100000004
Sig 8018100,-93.38004200099994,45.04360700000007
Sig 8054700,-93.38658172399994,44.89591954100007
Sig 8027400,-93.38180300099998,44.89872500000007
Sig 8027500,-93.36773499999998,44.90257700000006
Sig 8037600,-93.35637399999996,44.90882700000003
Sig 8008800,-93.35397100099999,44.91230200000007
Sig 21372,-93.35173699999996,44.91264400000006
Sig 8057805,-93.43684434999994,44.86887769400005
Sig 8057970,-93.55034847199994,45.21046724900003
Sig 99991000,-93.55192467599994,45.21044073400003
Sig 21998,-93.55336827899998,45.21047000300007
Sig 142,-93.30886108399994,45.03538399700005
Sig 8034200,-93.36725506999994,45.06898105700003
Sig 203,-93.24489460899997,44.96291869900006
Sig 8033300,-93.21790362399997,45.01724083900007
Sig 9010765,-93.39458663799996,44.92547640100003
Sig 9010610,-93.43538421199997,44.85489882100006
Sig 8057980,-93.52388488899999,45.18279221100005
Sig 8057975,-93.46382323599994,45.06147863100006
Sig 8058000,-93.36038261399995,45.14844617200004
Sig 8057945,-93.34871138699998,44.94868987500007
Sig 38615,-93.28888691399999,44.86122614300007
Sig 866,-93.22708182899999,45.00491368000007
Sig 20139,-93.46763906499996,44.92171771600005
Sig 20138,-93.48216271999996,44.91951205100003
Sig 20144,-93.40552666999997,44.93383626800005
Sig 21502,-93.39872814599994,44.93417922800006
Sig 21501,-93.39590332899996,44.93429923700006
Sig 22000,-93.55220649599994,45.19976419400007
Sig 21509,-93.40205376599994,44.97900623100003
Sig 38158,-93.34942179999996,44.94315639200005
Sig 21083,-93.26798905299995,44.89120163900003
Sig 22002,-93.55216226699997,45.19565176600003
Sig 22263,-93.45961835999998,44.86113485400006
Sig 20136,-93.52535721099997,44.91089896300008
Sig 22485,-93.58856140999995,45.05797248100004
Sig 22305,-93.44317247899994,44.86351542600005
Sig 22304,-93.44236705599997,44.86139050200006
Sig 399,-93.31860242299996,44.89445644400007
Sig 934,-93.26566372099995,44.98421507700004
Sig 21079,-93.31903799599996,44.89108353600005
Sig 21783,-93.39898385499998,44.80801947900005
Sig 22116,-93.41155139899996,44.88193670400005
Sig 935,-93.30816041299994,45.01695833400004
Sig 592,-93.31639210299994,44.91252070500008
Sig 352,-93.27398661199999,45.02371607300006
Sig 403,-93.27594212499997,45.02767261000002
Sig 81,-93.27635010099999,45.03527601300004
Sig 922,-93.25090717699999,44.97178882600008
Sig 488,-93.24966695499995,44.97184294200008
Sig 484,-93.24523165399995,44.97230642300008
Sig 359,-93.26316660799995,44.99237453900002
Sig 898,-93.26659892799995,44.99534562700006
Sig 855,-93.27024547999997,45.00010371300004
Sig 180,-93.27209190499997,45.01673277600003
Sig 134,-93.30876843999994,44.96959997600004
Sig 279,-93.23780955299998,44.97292393100003
Sig 265,-93.23695111799998,44.97576130200008
Sig 428,-93.26761628499997,44.89423921700006
Sig 963,-93.26757970099999,44.90396028200007
Sig 979,-93.26741275299997,44.90512777300006
Sig 327,-93.26764787999997,44.91236833000005
Sig 905,-93.26753547899995,44.91799259300006
Sig 78,-93.26782411399995,44.91986521300004
Sig 79,-93.26737394599996,44.92688209400006
Sig 80,-93.26744271699994,44.93428121200003
Sig 133,-93.30861418399996,44.97038603200008
Sig 17,-93.30816425599994,44.98064596400008
Sig 8888852,-93.30818550399994,44.98412395000003
Sig 576,-93.30843298999997,44.98794431700003
Sig 577,-93.30840942999998,44.98975284700003
Sig 482,-93.30832912799997,44.99134303300008
Sig 604,-93.30842701199998,44.99325081700005
Sig 605,-93.30836419099995,44.99518915100003
Sig 248,-93.30833689899998,45.00590499300006
Sig 75,-93.30796880599996,45.01316200800005
Sig 660,-93.26780522099995,44.93785779900003
Sig 636,-93.26747890599995,44.93968078400007
Sig 856,-93.26780532799995,44.94125076200004
Sig 147,-93.26753935899995,44.94660921300004
Sig 197,-93.26792412599997,44.95202565800003
Sig 196,-93.26783887499994,44.95538290600007
Sig 198,-93.26781225699995,44.95905124900003
Sig 852,-93.26748705599994,44.96712569100004
Sig 36,-93.26748312099994,44.96814787700004
Sig 966,-93.30823378499997,45.02422397500004
Sig 188,-93.30872264999994,45.03138991700007
Sig 409,-93.31555464199994,45.03965950700007
Sig 3,-93.31187949599996,45.03713123900008
Sig 986,-93.29564527599996,45.03559550100005
Sig 964,-93.29145179399995,45.03319937200007
Sig 139,-93.29536245099996,45.01306679000004
Sig 476,-93.29451018599997,45.01304993900004
Sig 57,-93.28778451199997,45.01290768300004
Sig 897,-93.28081929099994,45.01298887900003
Sig 312,-93.27185845899999,45.01294392200003
Sig 708,-93.26999540199995,45.01305263500007
Sig 373,-93.28790353399995,44.94669739900007
Sig 473,-93.28794868599994,44.95208809500008
Sig 56,-93.28778737599998,44.95548246500005
Sig 51,-93.28790985799998,44.95925191700007
Sig 97,-93.26634613199997,45.01303968600007
Sig 860,-93.26324456499998,45.01303544100006
Sig 310,-93.25684433299995,45.01305872100005
Sig 308,-93.25234849699996,45.01329946500005
Sig 398,-93.24753642499996,45.01303669100002
Sig 848,-93.23727110899995,45.01308582900003
Sig 421,-93.23467339999996,45.01309101100003
Sig 478,-93.22698035099995,45.01309593800005
Sig 241,-93.27895477999994,44.97900039200005
Sig 610,-93.28133718099997,44.97883939200005
Sig 240,-93.27973491699998,44.98008607100007
Sig 239,-93.27848450799996,44.98050135900007
Sig 333,-93.28823943599997,44.91969172700004
Sig 861,-93.27815206399998,44.91971388300004
Sig 990,-93.27528766899997,44.91983147000008
Sig 993,-93.27422934099997,44.91982272300004
Sig 243,-93.27041369199998,44.91976879100008
Sig 621,-93.26248458699996,44.91984770100004
Sig 788,-93.25230129899995,44.91984265100007
Sig 69,-93.28904369399999,44.89794273400003
Sig 68,-93.28856802499996,44.90152847800005
Sig 853,-93.28803032099995,44.90498936800003
Sig 663,-93.28814733199994,44.90663521800008
Sig 96,-93.28815398599994,44.90879659000007
Sig 287,-93.22680966999997,44.97540577100006
Sig 368,-93.28812692799994,44.91604397300006
Sig 153,-93.24249906899996,44.98171918400004
Sig 364,-93.24062119499996,44.98102263400006
Sig 154,-93.23651057799998,44.97938760500006
Sig 249,-93.23499434599995,44.97880256400003
Sig 155,-93.23229683699998,44.97770207500002
Sig 401,-93.22972763899998,44.97686521000003
Sig 810,-93.28817631399994,44.92511255800008
Sig 34,-93.28814138699994,44.93055910300006
Sig 761,-93.26723765199995,44.96945799500003
Sig 659,-93.28786942599999,44.96103713500003
Sig 309,-93.26533352799999,44.95918650500005
Sig 304,-93.26525164199995,44.96707108000004
Sig 30,-93.26532398999996,44.96799724100003
Sig 799,-93.26522475199994,44.96880932900007
Sig 771,-93.26529485899994,44.96993780900004
Sig 959,-93.26446168199999,44.97107878800006
Sig 773,-93.26374475499995,44.97182102800008
Sig 774,-93.26282919899995,44.97302457600006
Sig 775,-93.26211518099996,44.97374551500008
Sig 776,-93.26130419499998,44.97471522200004
Sig 777,-93.26008738099995,44.97584083500004
Sig 778,-93.25924445999999,44.97678705400006
Sig 43,-93.32528725299994,44.91239472900003
Sig 122,-93.32132522399996,44.91258965500003
Sig 121,-93.31879852199995,44.91255867800004
Sig 313,-93.31511723099999,44.91256636000003
Sig 74,-93.30854166999995,44.91230218500004
Sig 813,-93.30089934499995,44.91222539200004
Sig 39,-93.29815774799994,44.91244205800007
Sig 5,-93.29322815799998,44.91224222700004
Sig 2,-93.29071984399997,44.91242726600007
Sig 50,-93.28813937999996,44.91244808700003
Sig 274,-93.22399605999999,44.97428594700006
Sig 595,-93.22150365999994,44.97364648800004
Sig 463,-93.28810615999998,44.93419039800006
Sig 349,-93.28807703399997,44.93782618100005
Sig 914,-93.28806580299994,44.93962076900004
Sig 365,-93.28803499999998,44.94143506200004
Sig 355,-93.28798827999998,44.94300363300005
Sig 769,-93.26081532499995,44.97712985100003
Sig 768,-93.26156018099994,44.97622240700008
Sig 767,-93.26246394399999,44.97517735400004
Sig 766,-93.26312753099995,44.97423881300006
Sig 765,-93.26386545699995,44.97351391800004
Sig 764,-93.26476630599996,44.97234291000007
Sig 960,-93.26560368499997,44.97135405100005
Sig 762,-93.26652158699994,44.97037209500007
Sig 290,-93.22686178699996,44.97714387400003
Sig 402,-93.22903204899995,44.97790887400004
Sig 276,-93.23146365399998,44.97892630400003
Sig 273,-93.23468828899996,44.97976992300005
Sig 854,-93.23597599399994,44.98040480400005
Sig 137,-93.23720997699996,44.98088227200003
Sig 105,-93.24134923199995,44.98286395300005
Sig 72,-93.26537048099999,44.91980899900005
Sig 73,-93.26490899099997,44.92707251800005
Sig 91,-93.26487963199997,44.93429535200005
Sig 662,-93.26518761599999,44.93764720300004
Sig 839,-93.22380763099994,44.92670985500007
Sig 23,-93.21873089599995,44.91945669600005
Sig 980,-93.23204960499999,44.92703856500003
Sig 54,-93.21513229999994,44.91981290100006
Sig 783,-93.21291910399998,44.91981551700007
Sig 835,-93.20753892399995,44.91987864100003
Sig 661,-93.26495393199997,44.93971007000005
Sig 208,-93.26524310999997,44.94126318700006
Sig 145,-93.26497953999996,44.94660893300005
Sig 819,-93.26532179699996,44.95051565300002
Sig 186,-93.26531298199995,44.95208650900003
Sig 867,-93.26502140499997,44.95386399100005
Sig 70,-93.26498323099997,44.95568102800007
Sig 427,-93.21869574999994,44.92682185700005
Sig 426,-93.22152012499998,44.93048715500004
Sig 844,-93.22393857799995,44.93401228200003
Sig 425,-93.22810559699997,44.93974367700008
Sig 454,-93.23173221399998,44.94519396600003
Sig 640,-93.23458635499998,44.95028430300005
Sig 118,-93.23445569499995,44.95189216500006
Sig 369,-93.23455661099996,44.95569538800004
Sig 227,-93.23450944199999,44.95749721800007
Sig 981,-93.30443623599996,44.98091128000004
Sig 38,-93.29901810899997,44.98072233600004
Sig 244,-93.28813043899999,44.97932654000005
Sig 435,-93.28664377099994,44.97925635000007
Sig 156,-93.21883723499997,44.97223683600004
Sig 270,-93.21520668899996,44.97084006500006
Sig 157,-93.21290547199999,44.97021230600006
Sig 158,-93.20863924499997,44.96851821200005
Sig 1993039,-93.23073354999997,45.00140312300005
Sig 1993040,-93.22928249599994,45.00276092800004
Sig 874,-93.22776076699995,45.00423474500008
Sig 8059010,-93.32527759099997,45.01909258700005
Sig 1735284,-93.22720096399996,45.00073443200006
Sig 1993041,-93.22744914099997,45.00214582100006
Sig 9030010,-93.40036193899994,44.99305246100005
Sig 9030020,-93.39068571699994,44.97863356300007
Sig 805680001,-93.45401515099996,45.02914019600007
Sig 805680004,-93.45404076199998,45.02877424200005
Sig 326,-93.21637275499995,44.91977241400008
Sig 20265,-93.76718460999996,45.03575377400006
Sig 8002100,-93.35603234799999,44.92861769300004
Sig 9010785,-93.33565200099997,45.12292900000006
Sig 801260003,-93.33623029499995,45.12136317600005
Sig 801260004,-93.33618577599998,45.12133144500007
Sig 801260005,-93.33622062099994,45.12129202600005
Sig 801260011,-93.33579388999999,45.12164115400003
Sig 8031200,-93.44332099999997,44.86618900000008
Sig 2110148,-93.32204175699997,45.05000253400004
